text,misogynous
ho un parente prossimo ecco quasi coetaneo che porca puttana fa schifo al cazzo è una persona di merda ma pieno di gafi non ha senso non. ha. senso.,0
"mention1 mention2 mention3 mention4 tutte balle...lasci stare salvini, pompinara.",1
mention1 wanna pull up this bitch panties rape her ass while shes shouting trying to run away and finally i d url,1
"mention1 crawl back in your hole, you should be in the pokey by now!",0
amici17 raga siamo in diretta non perdete tempo per ste minchiate daniele tvb ma stai zitto porca puttana,0
"io, claudia e il mio amico alessandro: era iniziato tutto per caso... un giorno che claudia era un po' scollata, e alessandro senza peli sulla lingua mi disse scherzando: oh è proprio tettona claudia, non ci avevo mai fatto caso!"" lì per lì si concluse url",1
15. fuckhead for awhile... i open two stores for his bitch ass. little brother  his skank show back up. i find a meth pen tube  foil in,0
"wua e poi papa ha detto pure sta frase e lo urla sempre a mia madre- io odio quel puttanone di tua madre, puttanone grande grande 51 aborti, dove esiste una che fa 51 aborti, deve venire al programma di record tua madre!!!!!!! ( wua che frase)",1
mention1 le escort le pagava con i suoi soldi !  adesso che avete abbandonato l'uscita dall'  difendete anche la culona!?!?,1
e non so dove studiare perchè casa mia un bordello per colpa dei miei fratelli ma porca puttana,0
"porca puttana! non ci vediamo da 2mesi, a distanza di 100m il che è ridicolo. ci accordiamo da una settimana per una passeggiata e già rimanda. io la smetto di proporre e comincio a dire di no e a non farmi più sentiree che cazzo di amicizia è?",0
mention1 porca puttana ti capisco ora più che mai,0
"io, claudia e il mio amico alessandro: era iniziato tutto per caso... un giorno che claudia era un po' scollata, e alessandro senza peli sulla lingua mi disse scherzando: oh è proprio tettona claudia, non ci avevo mai fatto caso!"" lì per lì si concluse url",1
rt mention1 mention2 mention3 vorrei anch'io essere la sua lurida cagna!!! url,0
mention1 bitch keep my name out your mouth.  worry about that loose hole of yours.,1
"drake- i love you, we should date rihanna the savage- url",0
mention1 they called her a cunt youve called women twats and witches? could ye all just stop abusing women online,0
è una vespa e io sono allergica che cazzo troia berta bestie di satana che cosa volete da me andate via,0
se é acida allora si crede figa ma in realtà é la più cessa tra le sue amiche.,1
mention1 ti faresti inculare dal mio cazzetto ??? esigo una risposta dalla mia puttana url,1
mention1 you had a great chance to show everyone that youre not a cunt on tv tonight and you fucked it up.,0
bitch you better be  url,1
"i don't pay my bills on time. i wait for the final notice to come in and then i just throw it away, and that's exactly how i handle my women",1
hazel e is a joke. girl you bashing dark skin women who all look better than you !!! wack ass hoe,1
i'd make an acceptation for you  url,0
"prediche religiose, ricatto morale ecc. basta impegnarsi nel concreto. non possiamo rendere una donna schiava del suo corpo, costringendola a sopportare lo stato di gravidanze in casi particolari. fin quando tutto ciò non si avvererà, la legge attuale rimane la risorsa  migliore",0
i hate coming to the city people real life know my car like pussy study yo bitch car ,1
most women that know me just said 'now eric you know you dont have no inner hoe'  im 2 much of a gentleman but i know my hoe is deep down,1
"rt mention1 no fotoskiop...no figa di legno...ma patata originale made in italy..se ami il made in italy ritwitta, kiss url",1
mention1 porca puttana fede ma quando ti svegli,0
"let me show and prove it what these hoes aint doing, let a real bitch do it ",1
kevins name in my phone is skank ass bitch as a joke but it feels true,0
"nei drama ci sono alcuni personaggi femminili così stupidi ma così stupidi che porca troia gli schiaffi, sono irritanti",0
if this big troglodyte bitch texts my man again im going to put bullet holes into your knee caps. i don't fight big white bitches they dogs,1
mention1 must be a bitch to eat with the fabric getting in the way of the cake -hole,1
mention1 che tettona da sborrare sopra i capezzoli mmm,1
this cunt with a dick mention1 is a perpetual race whore who wouldn't know an historical fact if her pathetic life depended on it ,1
mention1 i should probably make you my wcw now cause after i fuck you i'm never gonna talk to you again... at least i'm honest ,1
mi hanno chiesto come sto e io ho risposto male porca puttana url,0
mention1 se ti metti così sopra di me ti impalo ed esplodo .... fantastica super tettona,1
mention1 mention2 mention3 mention4 italiano 'italiano porca puttana!! dopo come puoi avere la pretesa di correggere la grammatica dei grillini?  voi fare la fine del tuo renzi crediblita' zero? su su rileggere i tweet ogni tanto,0
rino io ti voglio bene te lo giuro ma porca puttana kalinic titolare nel derby noooooo ma cosa ti viene in mente,0
comfortablelong sweater women autumn winter short sleeve hole tassel thin sweater female solid loose pullover url url,0
è dannatamente bello porca puttana harrystylesliveontourbologna,0
"idgaf if you want to block my chick acc. i know im a problematic bitch sometimes but whore, this acc is really got url",0
che cazzo di finale è puttana vaccadatemi la 5 stagione di janethevirgin url,0
ridendo e scherzando.. non sento nemmemo damom da 9 ore mi manca anche lui porca puttana,0
"in palestra è partita kylie a bomba e porca puttana, non potete capire quantè stato difficile non far partire un lip sync che dignità addio.",0
mention1 ??? non ci posso credere.. chissà se c'è là ancora rasata sta culona,1
lil bitch prolly just need some dick thats all she aint had nun yet ,1
mention1 mention2 mention3 mention4 or stop being a whore on twitch you rat,1
i hate when handicapped people park in regular spots... who tf do they think they are?!,0
when your mexican friend texts you 'viva la mexico' on the 4th of july url,0
"ermal come asfalti tu nessuno, ti amo porca puttana. amici17",0
mention1 oh porca puttana,0
"if person1 has 1 gb of ram, and if you have 1 gb of ram, person1 has more ram than you.",0
mention1 mention2 mention3 erasing 58 prominent women and millions of female supporters to bitch about one man. ,1
è appena successa l'ennesima cosa orribile della giornata spero di addormentarmi ora e non risvegliarmi mai più porca puttana,0
youre in the middle of being a woman or being a bitch?,1
ma che prova e'ma porca troiama che cazzo fatevi perdono solo per sebastianamici17,0
grace is literally the most boujee girl on the planet and it's hysterical,1
ormai mi hanno spoilerato tutta la serie porca puttana lo faccio anche io ora,0
and i was cool with both guys  shows you women are sneaky and ain't shit just like niggas. always knew my baby mama was a hoe ,1
mention1 ma porca puttana è terribile! bastardi assassini.?????????,0
mention1 mention2 mention3 hahahahahahaha....your hysterical....like you know shit...teump has url,0
mention1 mention2 mention3 ih ih ih bella asia argento? famosa non per suoi crediti ma per paternità e qualche favore a qualche influente americano! fate solo vergogna la feccia delle donne siete! le donne sono oneste perché portatrici di,1
"mention1 yeah, but i think ram is something you cant ever have enough of. maybe when you can load the entire hd into memory...",0
"mi è piaciuto un video di mention1 url marco travaglio. la vera storia di berlusconi e della culona""",1
call me crazy but i prefer kylie jenner when she still had her fetal alcohol syndrome lips,1
headed to atlanta to fuck me a panda... panda panda panda ,0
mention1 puttanona adorata ??,1
mention1 porca puttana non mi sono mai cagata così tanto in mano. il bello è che la strada era visibilissima e non ha nemmeno rallentato.,0
bad girls get spankings,1
mention1 mention2 mention3 yup. you did say this mention3 and now you have lied to get yourself out of a hole.,0
"mention1 you sound hysterical and in need of some psychotropic medication. calm down, it's not that serious.",1
mention1 uno dei pochissimi schiaffi che ho preso da mia mamma è stato per aver detto puttana.,0
ma quale psicopatico? razza di maleducata tettona  sto morendo url,1
mention1 mention2 mention3 mention4 mention5 che pompinara?,1
mention1 1 in 3 women hahahahahahaha will you ever fuck off!!!!!! stupid cunt,1
bitch i know you are not there url,1
'replaceable' best describes your life ,0
"mention1 'a cold, conniving bitch' and a lesbian... sorta explains why married women voted against you... schadenfreude reigns url",1
"mention1 assolutamente, ma un conto è fare sesso con una persona a cui tieni ed un conto è darla a destra e manca perché altrimenti passi per figa di legno,",0
xd mention1 tight hole lost 3 kids mention2 ok cunt penetrate mention3 mention4,0
diceva silvio berlusconi della merkel :è una culona inchiavabile.mi sa che non ha visto questa url,1
what a glorious cunt you have. too bad youre a basic bitch. always were always will be. stay mad. hoe. imtalkingaboutadude ,1
che bellissima signora culona vogliosa  url,1
shockato. si son tenuti la figa d'oro... gf15,1
"mention1 mention2 mention3 oddio, proprio con asia argento e laura boldrini je suis feministe anche no.io sto con le donne, quelle che lavorano e tirano su una famiglia, quelle che amano anche se sono stanche, quelle che fanno carriera e",0
i hate it when people ask me for a favor... i've never asked anyone for anything specifically so i don't have to do anything for anyone,0
mention1 mention2 talk about nyers like that after you've survived 911. until then shut the fuck up. you are a nasty skank.,1
"mention1 the movement is good, the underlying negativity behind not all men is stupid and bad.. but posts defaming all men is also bad",0
me after the walking dead season finale url,0
mention1 puttanone (x5),1
bitch mad cuz i nutted quick... first of all yo pussy just good so be happy,1
mention1 think anyone who gets turned down for a date and calls her a bitch or slut. usually a phase that can be url,0
"ieri io e gab siamo andati a fare delle foto e che ridere io non so fare per niente una faccia seria e tipo si innervosiva dicendomi katia fai la figa""""ma che cazzo vuol dire""""mettiti così""la foto usciva uno schifo""bella questa""""mi prendi per il culo?""""",0
sei una cagna con collare url,1
vorrei dire al bambino del piano di sopra che non fa altro che correre e sbattere ogni cosa sul pavimento che giù ci sono io e mi sta veramente rompendo le palle andando avanti così da due anni da mattina a sera 365 giorni su 365 porca puttana vai a guardare i cartoni un po',0
