text,misogynous
"mention1 mention2 yeah like looking at a woman when she doesn't want you to, that's rape right?",1
"if i wear a condom with you, just know that's me being blatantly disrespectful to you and your putrid vagina",1
mention1 i won't tell women to 'suck my dick' as you did url,0
the only thing me and donald trump have in common is how we flirt url,0
mention1 women lie all the time about rape. it shocks me that when hollywood women get old unwanted rape and url,1
i tweeted one day 'i hate broke hoes w rich bitch mouths' and now all the lil houston 16's tweeting that shit ,1
" tuesday and wednesday, thursday and friday.....i can beat your ass bitch every weekend. ",1
i bet everyone is like damn this bitch stupid she was proposed to and she keeps calling nicky her gf not her fiance,1
co worker- happy hump day! me- url,0
go fuck yourself you stupid ugly cunt url,1
if you've never choked on a dick have you really ever had sex?,0
ffs!! that sounds as good as his grammar  url,0
mention1 mention2 jennifer lawrence perfect example of fake ass whore calling rape.,1
"i don't know why women wear watches, there's a perfectly good clock on the stove. womensuck",1
tv personalities joking about harvey weinstein andor rape do not seem able to empathize with women or recognize ho url,0
mention1 not all men are stupid to mistake  no  for yes they are just using any means to stir up the movement,0
when is the left going to stop war on conservative women ? boycott snl . disgusting ratings whore. only target cons url,0
mention1 let's laugh at the hurting women in the church. our sisters in christ. so funny!! make fun of the hurting!! hysterical!!,0
people that ask me to do things are the worst kind of people,0
"mention1 why do women have holes? to fill, duhh!",1
"for all the cougars that keep hitting me up to fuck... you're out of my age range, hit this dude up instead url",0
when the pussy stank but she looks so good you gotta finish url,1
mention1 dave this is a really solid point. thanks for supporting maledominance,0
i'm not gonna text you 24-7. i have a life. if you liked me that much you would be with me and not texting me! womensuck,1
mention1 mention2 block me you dumb bitch. because i'll go on all day about how nurses are assistants.,1
"mention1 knickers is a tangle, aye? don't like women much do you? hysterical things aren't they? only good a few things, aye?",1
these dudes out here sending dick pics to anyone... y'all dumb af... i ain't sendin shit without a pussy pic first... insurance if you will,1
"if you can't spell 'masturbate' right, we can't sext... i don't have time for that kind of negativity in my life",0
when you constantly have dick on the brain url,0
why did this picture just call me a useless fugly skank bitch url,0
"if she has sunglasses on in every pic, she's hiding the ugly",1
watching other bm abuse women in public  doing nothing putting not all men under posts believing racism is the only system of oppression,0
"my refrigerator is filled with nothing but organic fruits and vegetables and alcohol, cause life is all about balance",0
girls hear you say fuckkk during sex and think her pussy fire first of all hoe im really just feeling bad for cheating on my girl,1
"mention1  this stupid cunt, misspelled the name of the woman for whom she's so concerned.",1
me : wanna study charot phone : no liza me :hey skank you know nothing about me and my family's story you're pathetic insecure loser,0
if you wonder what skank beat is url,0
"remember, this the same bitch that was on fox news saying rape culture was an attack on young men. its her pussy be url",1
mention1 mention2 old sick dog hillary is a disgusting bitch . but even a skank has a friend . im sure german url,1
this is when a guy says something like i dont want to date a hoe n a woman responds with but you n your sister got different daddies bitch so...still not dating a hoe lol url,1
when your friend offers to help spice up your relationship out of the blue url,0
chuckwoolery: lipstick on a pig. the democrat women on out numbered. if it weren't so weaselly it would be hysterical. trying to defend dnc,1
"mention1 johnfkelly. i remember the golden woman years in the nj state police being callked a cunt for 20 years. sacred,i think not",0
"rt if you've ever been fucked over by a girl. actually it's not a matter of 'if', but 'when' womensuck",1
introvert level expert url,0
mention1 mention2 :') this whore is damn sexy mention3 tbh this girl knew how to name her acc :'),1
i wan no bitch till iknow she gone stay down fa me.. kus all these hoes doin dicks  ian goin for it,1
to use rape as a weapon towards women are far worse than using a bullet. only other men can help the women in burma. stand up for the women,0
god that old lady was a cunt. people are so fucking stupid when it comes to being handed money,1
when a lot of the women on here changed from themselves into hoe tweeters ,1
"ladies, before you request a dick pic, you must send a nude first. be mindful.",1
mention1 they probably do because it reminds them of the times when women had to stay in home  that's why they get hysterical lol.,0
yes you're so hot but you've fucked black guys therefor you're ruined slittybitches,1
nbc rachel maddcow not concerned about rape ; sexual abuse of women occupying hollywood harvey? straight women don't count i guess,0
mention1 being purposefully indignant just because you know how to use a microwave is the notallmen!! argume url,0
powerful men in hollywood have been preying on women because that's how lots of men are built ... so says dick wolf. url,1
when you see your friends after gettin some new ass url,0
should be able to get it back  url,0
cheeky twat.. if you broke your ankle slut dropping on acca dance floor id understand because its a passion of yours  url,0
mention1 hillary clinton does give a shit about women that's why she lied again she is now keeping all the harvey weinstein money greedy bitch,1
should close your account you immature cunt. bullying women on social media is pathetic. go seek the attention you url,0
"same cycle 'i'm so miserable now that she's gone' then 'she treated me like grabage, stupid skank' then 'i'm over it now' then repeat",0
when she's a squirter but you bout that life url,0
her hairy old cunt gets drilled by stiff dick url,1
mention1 i've seen this skank thot basic bitch ig trash before. her videos are the worst. such a prostitute,1
mention1 mention2 ,0
same. we really are soulmates... dumb af but soulmates nonetheless  url,0
"stop confusing good sex with love, that's childish",0
society always tryna make you believe you gotta be a hoe to have fun. fuck that shit,0
mention1 mention2 mention3 ... you stupid dumbass. you are a hysterical little girl.,1
mention1 women died bc male doctors who knew nothing about women thought they were just hysterical,0
